"task","sparse_factor","slice_index","psnr","ssim"
"module_no_ct_S8","8","46","29.458518981933594","0.8101181983947754"
"module_no_ct_S8","8","47","30.71142578125","0.8318629264831543"
"module_no_ct_S8","8","48","30.703845977783203","0.8127174377441406"
"module_no_ct_S8","8","49","28.01957893371582","0.7974075675010681"
"module_no_ct_S8","8","50","29.526653289794922","0.8283554315567017"
"module_no_ct_S8","8","51","30.33446502685547","0.8155782222747803"
"module_no_ct_S8","8","52","28.877744674682617","0.8315496444702148"
"module_no_ct_S8","8","53","30.331600189208984","0.8022716045379639"
"module_no_ct_S8","8","54","30.583892822265625","0.8551478981971741"
"module_no_ct_S8","8","55","30.179203033447266","0.8128151297569275"
"module_no_ct_S8","8","56","27.428682327270508","0.7628082036972046"
"module_no_ct_S8","8","57","29.704484939575195","0.8290812969207764"
"module_no_ct_S8","8","58","30.308059692382812","0.8392690420150757"
"module_no_ct_S8","8","59","28.812152862548828","0.7728995084762573"
"module_no_ct_S8","8","60","30.014034271240234","0.8193689584732056"
"module_no_ct_S8","8","61","29.93508529663086","0.8403320908546448"
"module_no_ct_S8","8","62","32.189205169677734","0.8653383255004883"
"module_no_ct_S8","8","63","28.32459259033203","0.7868853807449341"
"module_no_ct_S8","8","64","30.08242416381836","0.8297406435012817"
"module_no_ct_S8","8","65","30.001846313476562","0.8292566537857056"
"module_no_ct_S8","8","66","30.445999145507812","0.8041118383407593"
"module_no_ct_S8","8","67","27.96259117126465","0.7462513446807861"
"module_no_ct_S8","8","68","30.045129776000977","0.8350908756256104"
"module_no_ct_S8","8","69","29.70825958251953","0.8347315192222595"
"module_no_ct_S8","8","70","30.045459747314453","0.8365066647529602"
"module_no_ct_S8","8","71","29.230974197387695","0.8199061155319214"
"module_no_ct_S8","8","72","29.113346099853516","0.7916781902313232"
"module_no_ct_S8","8","73","31.020734786987305","0.809577465057373"
"module_no_ct_S8","8","74","29.508548736572266","0.8174669742584229"
"module_no_ct_S8","8","75","29.15118408203125","0.800029993057251"
"module_no_ct_S8","8","76","30.50957679748535","0.8038821220397949"
"module_no_ct_S8","8","77","30.043535232543945","0.8349295854568481"
"module_no_ct_S8","8","78","28.522296905517578","0.8037768602371216"
"module_no_ct_S8","8","79","29.15389633178711","0.7876642346382141"
"module_no_ct_S8","8","80","29.14076805114746","0.8171268701553345"
"module_no_ct_S8","8","81","30.832393646240234","0.8345427513122559"
"module_no_ct_S8","8","82","30.45314598083496","0.8401509523391724"
"module_no_ct_S8","8","83","28.103649139404297","0.7764921188354492"
"module_no_ct_S8","8","84","30.42039680480957","0.8413042426109314"
"module_no_ct_S8","8","85","30.092409133911133","0.8336566686630249"
"module_no_ct_S8","8","86","30.448654174804688","0.8463746309280396"
"module_no_ct_S8","8","87","30.30169677734375","0.8084313869476318"
"module_no_ct_S8","8","88","30.55891990661621","0.8329265713691711"
"module_no_ct_S8","8","89","28.11780548095703","0.7723345756530762"
"module_no_ct_S8","8","90","29.056318283081055","0.7774282097816467"
"module_no_ct_S8","8","91","30.77324676513672","0.820408821105957"
"module_no_ct_S8","8","92","30.783321380615234","0.8336648941040039"
"module_no_ct_S8","8","93","29.15427017211914","0.7986441850662231"
"module_no_ct_S8","8","94","30.27366828918457","0.8342587351799011"
"module_no_ct_S8","8","95","29.83030128479004","0.7834534645080566"
"module_no_ct_S8","8","96","29.824462890625","0.8230155110359192"
"module_no_ct_S8","8","97","29.729000091552734","0.7841423749923706"
"module_no_ct_S8","8","98","30.66967010498047","0.8463559746742249"
"module_no_ct_S8","8","99","29.459430694580078","0.8310348987579346"
"module_no_ct_S8","8","100","29.743045806884766","0.8525456190109253"
"module_no_ct_S8","8","101","29.494619369506836","0.8114445805549622"
"module_no_ct_S8","8","102","30.290908813476562","0.8443177938461304"
"module_no_ct_S8","8","103","29.08417510986328","0.8167505860328674"
"module_no_ct_S8","8","104","29.771223068237305","0.8265149593353271"
"module_no_ct_S8","8","105","29.892513275146484","0.837274968624115"
"module_no_ct_S8","8","106","31.369665145874023","0.8406261801719666"
"module_no_ct_S8","8","107","30.597288131713867","0.8401079177856445"
"module_no_ct_S8","8","108","29.691364288330078","0.8161269426345825"
"module_no_ct_S8","8","109","30.35657501220703","0.8305123448371887"
"module_no_ct_S8","8","110","30.209796905517578","0.8346527218818665"
"module_no_ct_S8","8","111","28.936973571777344","0.813511848449707"
"module_no_ct_S8","8","112","29.555240631103516","0.8044813275337219"
"module_no_ct_S8","8","113","30.802698135375977","0.8673909902572632"
"module_no_ct_S8","8","114","31.497039794921875","0.8603765964508057"
"module_no_ct_S8","8","115","29.89373207092285","0.7862538695335388"
"module_no_ct_S8","8","116","29.055564880371094","0.7652958631515503"
"module_no_ct_S8","8","117","28.51588249206543","0.7751132249832153"
"module_no_ct_S8","8","118","30.112083435058594","0.828930139541626"
"module_no_ct_S8","8","119","30.482772827148438","0.7809759378433228"
"module_no_ct_S8","8","120","29.602676391601562","0.8184248208999634"
"module_no_ct_S8","8","121","28.680389404296875","0.7863423824310303"
"module_no_ct_S8","8","122","27.50375747680664","0.7677367925643921"
"module_no_ct_S8","8","123","29.85693359375","0.8198820948600769"
"module_no_ct_S8","8","124","28.758609771728516","0.788612961769104"
"module_no_ct_S8","8","125","29.4135684967041","0.7651329040527344"
"module_no_ct_S8","8","126","29.216976165771484","0.8177710771560669"
"module_no_ct_S8","8","127","30.228158950805664","0.8456909656524658"
"module_no_ct_S8","8","128","30.154142379760742","0.8414750099182129"
"module_no_ct_S8","8","129","30.64690399169922","0.8213053941726685"
"module_no_ct_S8","8","130","29.048141479492188","0.8298781514167786"
"module_no_ct_S8","8","131","30.233003616333008","0.8423070907592773"
"module_no_ct_S8","8","132","30.646224975585938","0.849388062953949"
"module_no_ct_S8","8","133","28.189619064331055","0.802950382232666"
"module_no_ct_S8","8","134","29.73200225830078","0.8246016502380371"
"module_no_ct_S8","8","135","28.955482482910156","0.780490517616272"
"module_no_ct_S8","8","136","29.967227935791016","0.7977026700973511"
"module_no_ct_S8","8","137","29.29216194152832","0.7943192720413208"
"module_no_ct_S8","8","138","30.15960693359375","0.7987755537033081"
"module_no_ct_S8","8","139","30.083599090576172","0.8336586952209473"
"module_no_ct_S8","8","140","30.510276794433594","0.8409086465835571"
"module_no_ct_S8","8","141","29.881956100463867","0.8346509337425232"
"module_no_ct_S8","8","142","30.67132568359375","0.8133773803710938"
"module_no_ct_S8","8","143","29.196502685546875","0.8009639382362366"
"module_no_ct_S8","8","144","28.15744400024414","0.7559467554092407"
"module_no_ct_S8","8","145","29.80304527282715","0.8257187604904175"
"module_no_ct_S8","8","146","30.387603759765625","0.8429697751998901"
"module_no_ct_S8","8","147","31.325580596923828","0.8580538034439087"
"module_no_ct_S8","8","148","29.873992919921875","0.8203653693199158"
"module_no_ct_S8","8","149","30.692527770996094","0.857098400592804"
"module_no_ct_S8","8","150","29.488019943237305","0.8045580387115479"
"module_no_ct_S8","8","151","29.71746253967285","0.8067221641540527"
"module_no_ct_S8","8","152","29.98389434814453","0.7798182964324951"
"module_no_ct_S8","8","153","29.65231704711914","0.827251136302948"
"module_no_ct_S8","8","154","29.75809097290039","0.7879113554954529"
"module_no_ct_S8","8","155","27.883377075195312","0.7721370458602905"
"module_no_ct_S8","8","156","29.71868896484375","0.8230417966842651"
"module_no_ct_S8","8","157","29.91851043701172","0.8300506472587585"
"module_no_ct_S8","8","158","28.630640029907227","0.7912096381187439"
"module_no_ct_S8","8","159","29.81661033630371","0.8326293230056763"
"module_no_ct_S8","8","160","30.056381225585938","0.8208726644515991"
"module_no_ct_S8","8","161","29.154056549072266","0.786883533000946"
"module_no_ct_S8","8","162","29.492015838623047","0.8172388076782227"
"module_no_ct_S8","8","163","31.06039810180664","0.8679459095001221"
"module_no_ct_S8","8","164","30.110816955566406","0.8300721645355225"
"module_no_ct_S8","8","165","29.00922966003418","0.7991681694984436"
"module_no_ct_S8","8","166","27.48822784423828","0.7615546584129333"
"module_no_ct_S8","8","167","29.497726440429688","0.8283771276473999"
"module_no_ct_S8","8","168","29.981460571289062","0.7866942286491394"
"module_no_ct_S8","8","169","29.121437072753906","0.815345287322998"
"module_no_ct_S8","8","170","28.139562606811523","0.7963698506355286"
"module_no_ct_S8","8","171","30.118446350097656","0.8304449319839478"
"module_no_ct_S8","8","172","29.625356674194336","0.8158928155899048"
"module_no_ct_S8","8","173","31.05396270751953","0.8050230741500854"
"module_no_ct_S8","8","174","29.85352325439453","0.8347544074058533"
"module_no_ct_S8","8","175","30.39434814453125","0.8038881421089172"
"module_no_ct_S8","8","176","29.04722023010254","0.7887484431266785"
"module_no_ct_S8","8","177","27.37017059326172","0.7376103401184082"
"module_no_ct_S8","8","178","29.886219024658203","0.8320103883743286"
"module_no_ct_S8","8","179","28.94209861755371","0.7934942245483398"
"module_no_ct_S8","8","180","29.371715545654297","0.8210822343826294"
"module_no_ct_S8","8","181","28.887725830078125","0.7677894830703735"
"module_no_ct_S8","8","182","29.624671936035156","0.8210815787315369"
"module_no_ct_S8","8","183","29.869081497192383","0.8071213960647583"
"module_no_ct_S8","8","184","30.86474609375","0.8142639398574829"
"module_no_ct_S8","8","185","29.247791290283203","0.8104844093322754"
"module_no_ct_S8","8","186","29.047767639160156","0.8075743913650513"
"module_no_ct_S8","8","187","29.16120719909668","0.8056538105010986"
"module_no_ct_S8","8","188","27.441364288330078","0.7434031963348389"
"module_no_ct_S8","8","189","29.09426498413086","0.7984827756881714"
"module_no_ct_S8","8","190","30.097766876220703","0.8142529726028442"
"module_no_ct_S8","8","191","29.39725112915039","0.7803324460983276"
"module_no_ct_S8","8","192","30.147113800048828","0.8365646600723267"
"module_no_ct_S8","8","193","30.116565704345703","0.789874792098999"
"module_no_ct_S8","8","194","29.85369110107422","0.7932174205780029"
"module_no_ct_S8","8","195","29.85660743713379","0.8346960544586182"
"module_no_ct_S8","8","196","29.28518295288086","0.814085841178894"
"module_no_ct_S8","8","197","28.869068145751953","0.793008029460907"
"module_no_ct_S8","8","198","29.233314514160156","0.8117039203643799"
"module_no_ct_S8","8","199","27.927148818969727","0.7686606645584106"
"module_no_sine_S8","8","0","28.069374084472656","0.797319769859314"
"module_no_sine_S8","8","1","27.61969757080078","0.7813411355018616"
"module_no_sine_S8","8","2","30.041940689086914","0.8412944674491882"
"module_no_sine_S8","8","3","29.209157943725586","0.8402670621871948"
"module_no_sine_S8","8","4","30.22527503967285","0.8421698808670044"
"module_no_sine_S8","8","5","28.510787963867188","0.7857121229171753"
"module_no_sine_S8","8","6","28.510875701904297","0.7811232805252075"
"module_no_sine_S8","8","7","28.998043060302734","0.8219730257987976"
"module_no_sine_S8","8","8","28.092437744140625","0.7815636396408081"
"module_no_sine_S8","8","9","28.848379135131836","0.8196030855178833"
"module_no_sine_S8","8","10","29.013765335083008","0.8271470069885254"
"module_no_sine_S8","8","11","28.180971145629883","0.7867503762245178"
"module_no_sine_S8","8","12","29.000940322875977","0.7459988594055176"
"module_no_sine_S8","8","13","28.497753143310547","0.8160027265548706"
"module_no_sine_S8","8","14","27.363113403320312","0.7766227722167969"
"module_no_sine_S8","8","15","27.618377685546875","0.7558139562606812"
"module_no_sine_S8","8","16","28.836997985839844","0.8190780878067017"
"module_no_sine_S8","8","17","29.954463958740234","0.838107705116272"
"module_no_sine_S8","8","18","27.154218673706055","0.7706730961799622"
"module_no_sine_S8","8","19","27.285907745361328","0.7564495801925659"
"module_no_sine_S8","8","20","27.760560989379883","0.7745293974876404"
"module_no_sine_S8","8","21","28.998498916625977","0.7713462710380554"
"module_no_sine_S8","8","22","28.47113609313965","0.7896698713302612"
"module_no_sine_S8","8","23","28.264883041381836","0.7849575281143188"
"module_no_sine_S8","8","24","28.027664184570312","0.7986217737197876"
"module_no_sine_S8","8","25","28.182926177978516","0.7824220061302185"
"module_no_sine_S8","8","26","28.145687103271484","0.8022047281265259"
"module_no_sine_S8","8","27","28.477041244506836","0.7832143306732178"
"module_no_sine_S8","8","28","28.066009521484375","0.7879619598388672"
"module_no_sine_S8","8","29","28.290706634521484","0.8163570165634155"
"module_no_sine_S8","8","30","30.481651306152344","0.8374900221824646"
"module_no_sine_S8","8","31","28.604427337646484","0.7977996468544006"
"module_no_sine_S8","8","32","28.820266723632812","0.7893263101577759"
"module_no_sine_S8","8","33","28.295133590698242","0.7812996506690979"
"module_no_sine_S8","8","34","28.459863662719727","0.809466540813446"
"module_no_sine_S8","8","35","27.512287139892578","0.7618958950042725"
"module_no_sine_S8","8","36","28.969945907592773","0.7890966534614563"
"module_no_sine_S8","8","37","28.555994033813477","0.7955732345581055"
"module_no_sine_S8","8","38","28.459367752075195","0.815142810344696"
"module_no_sine_S8","8","39","28.0385684967041","0.8034818768501282"
"module_no_sine_S8","8","40","28.59909439086914","0.7817522287368774"
"module_no_sine_S8","8","41","28.24945831298828","0.8135253190994263"
"module_no_sine_S8","8","42","29.574604034423828","0.811632513999939"
"module_no_sine_S8","8","43","27.815855026245117","0.7849666476249695"
"module_no_sine_S8","8","44","29.83390998840332","0.8363257050514221"
"module_no_sine_S8","8","45","28.67439079284668","0.8088316917419434"
"module_no_sine_S8","8","46","28.174360275268555","0.7823129892349243"
"module_no_sine_S8","8","47","29.27006721496582","0.8072527647018433"
"module_no_sine_S8","8","48","27.98250961303711","0.7664361596107483"
"module_no_sine_S8","8","49","27.152482986450195","0.7836699485778809"
"module_no_sine_S8","8","50","27.937515258789062","0.7840644121170044"
"module_no_sine_S8","8","51","29.150733947753906","0.7915834784507751"
"module_no_sine_S8","8","52","27.840375900268555","0.8216359615325928"
"module_no_sine_S8","8","53","29.180831909179688","0.7931690216064453"
"module_no_sine_S8","8","54","28.908374786376953","0.8253028392791748"
"module_no_sine_S8","8","55","28.826704025268555","0.7958524227142334"
"module_no_sine_S8","8","56","27.41631317138672","0.777694821357727"
"module_no_sine_S8","8","57","28.15943145751953","0.8048030138015747"
"module_no_sine_S8","8","58","28.78402328491211","0.8138327598571777"
"module_no_sine_S8","8","59","27.651674270629883","0.7583645582199097"
"module_no_sine_S8","8","60","28.746366500854492","0.8068826198577881"
"module_no_sine_S8","8","61","28.406787872314453","0.8268100023269653"
"module_no_sine_S8","8","62","30.829355239868164","0.8462324142456055"
"module_no_sine_S8","8","63","27.27825927734375","0.7624630928039551"
"module_no_sine_S8","8","64","28.726110458374023","0.8128038644790649"
"module_no_sine_S8","8","65","28.791969299316406","0.7915793061256409"
"module_no_sine_S8","8","66","27.88909149169922","0.7572110891342163"
"module_no_sine_S8","8","67","29.105833053588867","0.7932927012443542"
"module_no_sine_S8","8","68","28.80621337890625","0.8008919358253479"
"module_no_sine_S8","8","69","28.216306686401367","0.7866952419281006"
"module_no_sine_S8","8","70","28.675159454345703","0.8148823976516724"
"module_no_sine_S8","8","71","28.005699157714844","0.7996889352798462"
"module_no_sine_S8","8","72","27.738216400146484","0.7761279940605164"
"module_no_sine_S8","8","73","28.762004852294922","0.7576048374176025"
"module_no_sine_S8","8","74","28.234663009643555","0.8059912919998169"
"module_no_sine_S8","8","75","27.890010833740234","0.7775789499282837"
"module_no_sine_S8","8","76","28.122577667236328","0.7550119161605835"
"module_no_sine_S8","8","77","28.72037124633789","0.8144687414169312"
"module_no_sine_S8","8","78","28.441781997680664","0.8083617687225342"
"module_no_sine_S8","8","79","27.769338607788086","0.7663552165031433"
"module_no_sine_S8","8","80","28.176076889038086","0.7862015962600708"
"module_no_sine_S8","8","81","29.560224533081055","0.8103734254837036"
"module_no_sine_S8","8","82","29.100414276123047","0.825690507888794"
"module_no_sine_S8","8","83","27.21865463256836","0.7660777568817139"
"module_no_sine_S8","8","84","28.85308837890625","0.8162223100662231"
"module_no_sine_S8","8","85","28.821510314941406","0.8213752508163452"
"module_no_sine_S8","8","86","28.825790405273438","0.8229001760482788"
"module_no_sine_S8","8","87","28.875011444091797","0.783223032951355"
"module_no_sine_S8","8","88","28.95325469970703","0.8030599355697632"
"module_no_sine_S8","8","89","28.5012149810791","0.7900588512420654"
"module_no_sine_S8","8","90","27.708730697631836","0.7584354877471924"
"module_no_sine_S8","8","91","29.389829635620117","0.8025640249252319"
"module_no_sine_S8","8","92","29.483919143676758","0.8101745247840881"
"module_no_sine_S8","8","93","27.735149383544922","0.7781051397323608"
"module_no_sine_S8","8","94","28.835914611816406","0.7989007234573364"
"module_no_sine_S8","8","95","28.765371322631836","0.7702434659004211"
"module_no_sine_S8","8","96","28.570194244384766","0.8091319799423218"
"module_no_sine_S8","8","97","28.088476181030273","0.7758937478065491"
"module_no_sine_S8","8","98","28.845149993896484","0.8177777528762817"
"module_no_sine_S8","8","99","28.233657836914062","0.8144291639328003"
"module_no_sine_S8","8","100","29.13017463684082","0.8432700037956238"
"module_no_sine_S8","8","101","28.130950927734375","0.7854141592979431"
"module_no_sine_S8","8","102","28.945266723632812","0.821940541267395"
"module_no_sine_S8","8","103","27.73116111755371","0.7841558456420898"
"module_no_sine_S8","8","104","28.413122177124023","0.8059769868850708"
"module_no_sine_S8","8","105","28.45929718017578","0.7904223203659058"
"module_no_sine_S8","8","106","30.20672035217285","0.7995442152023315"
"module_no_sine_S8","8","107","29.053627014160156","0.8236166834831238"
"module_no_sine_S8","8","108","28.342439651489258","0.7990697622299194"
"module_no_sine_S8","8","109","29.199493408203125","0.7946668863296509"
"module_no_sine_S8","8","110","28.853717803955078","0.7964016199111938"
"module_no_sine_S8","8","111","29.033790588378906","0.8219186067581177"
"module_no_sine_S8","8","112","28.150300979614258","0.7824029922485352"
"module_no_sine_S8","8","113","29.194007873535156","0.8422122001647949"
"module_no_sine_S8","8","114","30.135019302368164","0.8416881561279297"
"module_no_sine_S8","8","115","28.376787185668945","0.7802032232284546"
"module_no_sine_S8","8","116","28.150760650634766","0.7594183683395386"
"module_no_sine_S8","8","117","27.49010467529297","0.7564958333969116"
"module_no_sine_S8","8","118","29.070453643798828","0.8280035257339478"
"module_no_sine_S8","8","119","29.130115509033203","0.758863091468811"
"module_no_sine_S8","8","120","28.180334091186523","0.7995575666427612"
"module_no_sine_S8","8","121","27.713468551635742","0.7782078385353088"
"module_no_sine_S8","8","122","27.60064697265625","0.7834081649780273"
"module_no_sine_S8","8","123","28.52730941772461","0.8044427633285522"
"module_no_sine_S8","8","124","27.489688873291016","0.7607626914978027"
"module_no_sine_S8","8","125","28.399070739746094","0.7593700289726257"
"module_no_sine_S8","8","126","27.999040603637695","0.7882070541381836"
"module_no_sine_S8","8","127","28.860660552978516","0.8220083117485046"
"module_no_sine_S8","8","128","28.84189224243164","0.8219882249832153"
"module_no_sine_S8","8","129","29.439010620117188","0.8037233948707581"
"module_no_sine_S8","8","130","27.734642028808594","0.7826452255249023"
"module_no_sine_S8","8","131","28.537099838256836","0.7914010286331177"
"module_no_sine_S8","8","132","29.13134765625","0.829811692237854"
"module_no_sine_S8","8","133","28.1574649810791","0.817986011505127"
"module_no_sine_S8","8","134","28.80545425415039","0.8138527274131775"
"module_no_sine_S8","8","135","27.563880920410156","0.7647769451141357"
"module_no_sine_S8","8","136","28.701763153076172","0.7839794754981995"
"module_no_sine_S8","8","137","28.096181869506836","0.7780190706253052"
"module_no_sine_S8","8","138","29.099105834960938","0.7920999526977539"
"module_no_sine_S8","8","139","28.652671813964844","0.7907266616821289"
"module_no_sine_S8","8","140","28.911861419677734","0.8167508840560913"
"module_no_sine_S8","8","141","28.586509704589844","0.7997952699661255"
"module_no_sine_S8","8","142","28.927810668945312","0.7682904005050659"
"module_no_sine_S8","8","143","27.868432998657227","0.7777007818222046"
"module_no_sine_S8","8","144","29.15709686279297","0.8028327226638794"
"module_no_sine_S8","8","145","28.619632720947266","0.7903568744659424"
"module_no_sine_S8","8","146","28.64361572265625","0.8169760704040527"
"module_no_sine_S8","8","147","29.73663330078125","0.8381226062774658"
"module_no_sine_S8","8","148","28.407705307006836","0.8033637404441833"
"module_no_sine_S8","8","149","29.071901321411133","0.8254114389419556"
"module_no_sine_S8","8","150","28.30744743347168","0.7807032465934753"
"module_no_sine_S8","8","151","28.307292938232422","0.7857551574707031"
"module_no_sine_S8","8","152","29.088335037231445","0.7779701352119446"
"module_no_sine_S8","8","153","28.440244674682617","0.7943792939186096"
"module_no_sine_S8","8","154","28.43543243408203","0.7745850682258606"
"module_no_sine_S8","8","155","28.301164627075195","0.7874495387077332"
"module_no_sine_S8","8","156","28.465452194213867","0.7902415990829468"
"module_no_sine_S8","8","157","28.639022827148438","0.8163173198699951"
"module_no_sine_S8","8","158","27.559797286987305","0.7784674167633057"
"module_no_sine_S8","8","159","28.508825302124023","0.813064694404602"
"module_no_sine_S8","8","160","28.59189224243164","0.8040125370025635"
"module_no_sine_S8","8","161","27.80958366394043","0.7698953747749329"
"module_no_sine_S8","8","162","28.244401931762695","0.8033498525619507"
"module_no_sine_S8","8","163","29.276752471923828","0.8348203301429749"
"module_no_sine_S8","8","164","28.830148696899414","0.8153899908065796"
"module_no_sine_S8","8","165","27.732852935791016","0.7732267379760742"
"module_no_sine_S8","8","166","27.660104751586914","0.7781512141227722"
"module_no_sine_S8","8","167","27.860023498535156","0.7793101072311401"
"module_no_sine_S8","8","168","28.875640869140625","0.7840811014175415"
"module_no_sine_S8","8","169","27.82404136657715","0.7970470786094666"
"module_no_sine_S8","8","170","27.07900047302246","0.7756642699241638"
"module_no_sine_S8","8","171","28.982616424560547","0.7893925905227661"
"module_no_sine_S8","8","172","28.488962173461914","0.8068462610244751"
"module_no_sine_S8","8","173","27.98358917236328","0.7485536932945251"
"module_no_sine_S8","8","174","28.486820220947266","0.8135925531387329"
"module_no_sine_S8","8","175","29.281951904296875","0.7941405773162842"
"module_no_sine_S8","8","176","27.91870880126953","0.7733035087585449"
"module_no_sine_S8","8","177","27.654926300048828","0.7747595906257629"
"module_no_sine_S8","8","178","28.728153228759766","0.8216250538825989"
"module_no_sine_S8","8","179","27.570247650146484","0.7684352397918701"
"module_no_sine_S8","8","180","28.431320190429688","0.7971394062042236"
"module_no_sine_S8","8","181","28.087326049804688","0.7557514905929565"
"module_no_sine_S8","8","182","28.15569305419922","0.802061140537262"
"module_no_sine_S8","8","183","28.699195861816406","0.7893642783164978"
"module_no_sine_S8","8","184","28.27114486694336","0.7656925916671753"
"module_no_sine_S8","8","185","27.935237884521484","0.7866708040237427"
"module_no_sine_S8","8","186","27.915019989013672","0.7908294200897217"
"module_no_sine_S8","8","187","27.865942001342773","0.7845909595489502"
"module_no_sine_S8","8","188","27.63181495666504","0.7719260454177856"
"module_no_sine_S8","8","189","27.8199405670166","0.7813186645507812"
"module_no_sine_S8","8","190","28.787803649902344","0.7915468215942383"
"module_no_sine_S8","8","191","28.25244140625","0.7697006464004517"
"module_no_sine_S8","8","192","28.677974700927734","0.7930305004119873"
"module_no_sine_S8","8","193","28.817157745361328","0.7837088108062744"
"module_no_sine_S8","8","194","28.652690887451172","0.7928210496902466"
"module_no_sine_S8","8","195","28.224773406982422","0.8100208044052124"
"module_no_sine_S8","8","196","27.918054580688477","0.7975801229476929"
"module_no_sine_S8","8","197","27.49758529663086","0.7720165848731995"
"module_no_sine_S8","8","198","28.164836883544922","0.7843774557113647"
"module_no_sine_S8","8","199","28.49640655517578","0.7939493656158447"
