scheduler,sparse_factor,seed,epoch,train_loss,val_psnr,val_ssim,lr_used,lr_next,best_val_psnr,is_best,epoch_seconds
step,12,2026,45,0.001177535605772088,28.40901436805725,0.7976473164558411,1.185921e-06,1.185921e-06,28.40901436805725,1,222.84832286834717
step,12,2026,46,0.0011757535640628178,28.413922986984254,0.797796158194542,1.185921e-06,1.185921e-06,28.413922986984254,1,222.9552206993103
step,12,2026,47,0.0011739986149676158,28.41859742164612,0.7978983199596406,1.185921e-06,1.185921e-06,28.41859742164612,1,222.53392958641052
step,12,2026,48,0.0011722306205981764,28.42338031768799,0.7980056768655777,1.185921e-06,1.185921e-06,28.42338031768799,1,222.67050409317017
step,12,2026,49,0.001170473058807423,28.428217544555665,0.7981292217969894,1.185921e-06,3.9135393000000004e-07,28.428217544555665,1,223.1537926197052
step,12,2026,50,0.001167839288921706,28.434148769378663,0.7985963976383209,3.9135393000000004e-07,3.9135393000000004e-07,28.434148769378663,1,222.5216236114502
step,12,2026,51,0.0011670653556110791,28.43577585220337,0.7986378335952758,3.9135393000000004e-07,3.9135393000000004e-07,28.43577585220337,1,223.0153992176056
step,12,2026,52,0.0011664324858415983,28.437382297515867,0.7986671108007432,3.9135393000000004e-07,3.9135393000000004e-07,28.437382297515867,1,222.56206631660461
step,12,2026,53,0.0011658193261235297,28.439032516479493,0.7986965197324752,3.9135393000000004e-07,3.9135393000000004e-07,28.439032516479493,1,222.53188180923462
step,12,2026,54,0.001165211968096008,28.440822811126708,0.7987372958660126,3.9135393000000004e-07,3.9135393000000004e-07,28.440822811126708,1,222.92559123039246
step,12,2026,55,0.0011646160453667844,28.442470474243166,0.7987665128707886,3.9135393000000004e-07,3.9135393000000004e-07,28.442470474243166,1,222.9619288444519
step,12,2026,56,0.0011640166139364424,28.444053478240967,0.7988031166791916,3.9135393000000004e-07,3.9135393000000004e-07,28.444053478240967,1,222.68578958511353
step,12,2026,57,0.0011634258444382624,28.44569116592407,0.7988341802358627,3.9135393000000004e-07,3.9135393000000004e-07,28.44569116592407,1,222.58226466178894
step,12,2026,58,0.0011628334646371337,28.447351264953614,0.7988679677248001,3.9135393000000004e-07,3.9135393000000004e-07,28.447351264953614,1,222.75696802139282
step,12,2026,59,0.0011622431439047589,28.448952379226686,0.7989041930437089,3.9135393000000004e-07,1.2914679690000002e-07,28.448952379226686,1,221.7176399230957
step,12,2026,60,0.001161313527119817,28.451099700927735,0.7990604847669601,1.2914679690000002e-07,1.2914679690000002e-07,28.451099700927735,1,211.63409519195557
step,12,2026,61,0.0011610416573392096,28.451694402694702,0.7990694212913513,1.2914679690000002e-07,1.2914679690000002e-07,28.451694402694702,1,211.38326215744019
step,12,2026,62,0.0011608346966217353,28.452185306549072,0.7990865832567215,1.2914679690000002e-07,1.2914679690000002e-07,28.452185306549072,1,222.88697791099548
step,12,2026,63,0.0011606319337230428,28.45271141052246,0.7991024005413055,1.2914679690000002e-07,1.2914679690000002e-07,28.45271141052246,1,222.884507894516
step,12,2026,64,0.0011604290296653222,28.453269672393798,0.7991182816028595,1.2914679690000002e-07,1.2914679690000002e-07,28.453269672393798,1,222.63905239105225
step,12,2026,65,0.0011602263585472486,28.453836650848388,0.7991299986839294,1.2914679690000002e-07,1.2914679690000002e-07,28.453836650848388,1,222.88061261177063
step,12,2026,66,0.0011600303361828923,28.454405498504638,0.7991398125886917,1.2914679690000002e-07,1.2914679690000002e-07,28.454405498504638,1,222.7507185935974
step,12,2026,67,0.001159832034454496,28.454903440475462,0.7991461211442947,1.2914679690000002e-07,1.2914679690000002e-07,28.454903440475462,1,222.63940954208374
step,12,2026,68,0.0011596368769208171,28.45542100906372,0.7991561406850815,1.2914679690000002e-07,1.2914679690000002e-07,28.45542100906372,1,222.98231959342957
step,12,2026,69,0.001159442338742811,28.45594850540161,0.799170383810997,1.2914679690000002e-07,4.261844297700001e-08,28.45594850540161,1,222.43570351600647
step,12,2026,70,0.0011590854367258703,28.456617727279664,0.7991575253009796,4.261844297700001e-08,4.261844297700001e-08,28.456617727279664,1,222.55034041404724
step,12,2026,71,0.0011589909317922405,28.456919498443604,0.7991603392362595,4.261844297700001e-08,4.261844297700001e-08,28.456919498443604,1,222.74128246307373
step,12,2026,72,0.0011589210431400185,28.457084102630617,0.7991611498594284,4.261844297700001e-08,4.261844297700001e-08,28.457084102630617,1,223.189795255661
step,12,2026,73,0.0011588548613565691,28.45731321334839,0.7991655278205871,4.261844297700001e-08,4.261844297700001e-08,28.45731321334839,1,222.32080149650574
step,12,2026,74,0.0011587882037745433,28.457417449951173,0.7991681265830993,4.261844297700001e-08,4.261844297700001e-08,28.457417449951173,1,222.17911100387573
step,12,2026,75,0.0011587227172129317,28.457646236419677,0.7991774165630341,4.261844297700001e-08,4.261844297700001e-08,28.457646236419677,1,223.14895129203796
step,12,2026,76,0.0011586573108776092,28.457832412719725,0.7991820639371872,4.261844297700001e-08,4.261844297700001e-08,28.457832412719725,1,223.1257050037384
step,12,2026,77,0.0011585899310409744,28.457983913421632,0.7991859918832779,4.261844297700001e-08,4.261844297700001e-08,28.457983913421632,1,222.98376321792603
step,12,2026,78,0.0011585301550433096,28.4581601524353,0.7991978299617767,4.261844297700001e-08,4.261844297700001e-08,28.4581601524353,1,223.02429485321045
step,12,2026,79,0.0011584593526180137,28.458346948623657,0.79920181453228,4.261844297700001e-08,1.4064086182410003e-08,28.458346948623657,1,223.18402481079102
step,12,2026,80,0.0011583128266039998,28.45855318069458,0.7991765171289444,1.4064086182410003e-08,1.4064086182410003e-08,28.45855318069458,1,222.35628175735474
step,12,2026,81,0.0011582898376300262,28.45860800743103,0.799179025888443,1.4064086182410003e-08,1.4064086182410003e-08,28.45860800743103,1,222.7487018108368
step,12,2026,82,0.001158262580857274,28.458647356033325,0.799179892539978,1.4064086182410003e-08,1.4064086182410003e-08,28.458647356033325,1,222.77391719818115
step,12,2026,83,0.0011582465511868788,28.458745813369752,0.7991812425851822,1.4064086182410003e-08,1.4064086182410003e-08,28.458745813369752,1,223.12633299827576
step,12,2026,84,0.0011582229171324982,28.458698902130127,0.7991838067770004,1.4064086182410003e-08,1.4064086182410003e-08,28.458745813369752,0,222.80732250213623
step,12,2026,85,0.0011582040893522612,28.458761434555054,0.7991828501224518,1.4064086182410003e-08,1.4064086182410003e-08,28.458761434555054,1,222.48274183273315
step,12,2026,86,0.0011581821161782725,28.458804340362548,0.7991830980777741,1.4064086182410003e-08,1.4064086182410003e-08,28.458804340362548,1,222.85117268562317
step,12,2026,87,0.0011581623024649024,28.458873291015625,0.7991857880353928,1.4064086182410003e-08,1.4064086182410003e-08,28.458873291015625,1,222.7016110420227
step,12,2026,88,0.0011581403921857086,28.45895447731018,0.7991874831914901,1.4064086182410003e-08,1.4064086182410003e-08,28.45895447731018,1,223.05044722557068
step,12,2026,89,0.001158119167972091,28.459046258926392,0.7991872531175613,1.4064086182410003e-08,4.641148440195301e-09,28.459046258926392,1,222.65040397644043
step,12,2026,90,0.0011580674239776135,28.45901361465454,0.799184775352478,4.641148440195301e-09,4.641148440195301e-09,28.459046258926392,0,223.39937353134155
step,12,2026,91,0.0011580611665450622,28.459063558578492,0.7991872924566269,4.641148440195301e-09,4.641148440195301e-09,28.459063558578492,1,222.7355031967163
step,12,2026,92,0.0011580523998609112,28.45909646987915,0.7991860061883926,4.641148440195301e-09,4.641148440195301e-09,28.45909646987915,1,222.72268319129944
step,12,2026,93,0.0011580489239697291,28.45911271095276,0.7991871845722198,4.641148440195301e-09,4.641148440195301e-09,28.45911271095276,1,222.60403299331665
step,12,2026,94,0.001158043367972193,28.459150781631468,0.7991867899894715,4.641148440195301e-09,4.641148440195301e-09,28.459150781631468,1,222.51353526115417
step,12,2026,95,0.0011580423669966308,28.459154767990114,0.7991872066259385,4.641148440195301e-09,4.641148440195301e-09,28.459154767990114,1,223.11316561698914
step,12,2026,96,0.0011580353426181953,28.459152183532716,0.7991867202520371,4.641148440195301e-09,4.641148440195301e-09,28.459154767990114,0,222.3857524394989
step,12,2026,97,0.0011580290521577014,28.459212160110475,0.7991876894235611,4.641148440195301e-09,4.641148440195301e-09,28.459212160110475,1,222.88811445236206
step,12,2026,98,0.0011580261276042515,28.459189796447752,0.7991859412193298,4.641148440195301e-09,4.641148440195301e-09,28.459212160110475,0,223.11156678199768
step,12,2026,99,0.0011580203812872844,28.459194564819335,0.7991875582933425,4.641148440195301e-09,1.5315789852644494e-09,28.459212160110475,0,223.0092852115631
