view,index,pred_psnr,pred_ssim,pred_rmse,pred_mae,fbp_psnr,fbp_ssim,fbp_rmse,fbp_mae
30,139,22.647669165624514,0.5946889988590153,0.07372529804706573,0.0548538900911808,12.447665794128017,0.12537120667269727,0.23857048153877258,0.1827402412891388
30,140,22.564853807311973,0.69336308795911,0.07443159073591232,0.04618540406227112,12.600496174090889,0.14463160695147786,0.23440948128700256,0.17412607371807098
30,141,22.7964945383455,0.5897296391391744,0.07247284054756165,0.0542963407933712,12.429130811262628,0.12269056996889705,0.23908011615276337,0.1835867464542389
30,142,23.809191998194642,0.6266871643238325,0.06449712812900543,0.04794039577245712,12.658298585639212,0.09478668532399112,0.23285473883152008,0.18362030386924744
30,143,22.582067511991593,0.7069336491581447,0.07428423315286636,0.04509769380092621,12.242354022671968,0.12515012391915742,0.24427683651447296,0.18948723375797272
30,144,23.118435012682205,0.6121325044822441,0.06983581930398941,0.05215991660952568,12.45498217014024,0.10988941152490526,0.23836959898471832,0.18629702925682068
30,145,22.927107818323375,0.5943393727016566,0.07139118760824203,0.05326303467154503,12.400518324231033,0.11640961919665056,0.23986896872520447,0.18482418358325958
30,146,22.22659868273643,0.6711753200630125,0.07738737016916275,0.049479540437459946,12.27038681903812,0.12603564788325702,0.24348972737789154,0.18043570220470428
30,147,23.5796338265872,0.7452627378261208,0.06622444093227386,0.039865463972091675,12.596560638299984,0.11461482364750311,0.2345156967639923,0.17813053727149963
30,148,22.47152353366613,0.7244929281286893,0.07523567229509354,0.04690410941839218,12.238417860650175,0.1274675574843763,0.24438756704330444,0.19101454317569733
30,149,22.438799132973784,0.6930387397501478,0.07551966607570648,0.048473894596099854,12.441015461239871,0.1304135996084634,0.23875319957733154,0.17543376982212067
30,150,21.872971128134168,0.6310800395369933,0.08060304820537567,0.054368533194065094,12.188779327095915,0.11874553829314137,0.24578821659088135,0.1828409880399704
30,151,22.676743444332537,0.6958563323056343,0.07347892969846725,0.04581216350197792,12.29054975202041,0.13183865074779985,0.24292515218257904,0.18887631595134735
30,152,22.58208698228749,0.7170751146285165,0.07428406178951263,0.04667782410979271,12.118110123494901,0.11659019299978689,0.24779611825942993,0.19679570198059082
30,153,22.670573895154725,0.5868634146270854,0.0735311433672905,0.05471627041697502,12.347693918384802,0.11487933397429685,0.24133223295211792,0.18502669036388397
30,154,22.18591910961901,0.689553844445855,0.07775065302848816,0.04900036379694939,12.00039669964253,0.12107874911285661,0.25117719173431396,0.19837424159049988
30,155,22.46137427139495,0.6935300388649943,0.07532364130020142,0.04697178304195404,12.298414915728364,0.13286330756058018,0.242705300450325,0.18664687871932983
